run,seed,degraded_provider,onset_s,degrade_rate,fail_at_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
39,1273,idt2b,19.211,0.04417,29.824,35,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,36,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,37,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,38,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,39,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,40,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,41,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,42,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,43,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,44,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,45,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,46,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,47,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,48,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,49,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,50,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,51,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,52,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,53,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,54,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,55,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,56,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,57,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,58,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,59,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,60,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,0,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,1,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,2,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,3,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,4,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,5,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,6,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,7,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,8,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,9,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,10,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,11,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,12,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,13,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,14,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,15,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,16,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,17,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,18,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,19,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,20,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,21,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,22,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,23,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,24,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,25,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,26,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,27,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,28,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,29,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,30,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,31,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,32,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,33,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,34,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,35,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,36,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,37,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,38,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,39,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,40,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,41,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,42,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,43,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,44,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,45,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,46,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,47,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,48,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,49,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,50,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,51,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,52,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,53,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,54,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,55,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,56,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,57,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,58,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,59,availability_based,idt2a,0.95,10.0,0.98,0.944,0
39,1273,idt2b,19.211,0.04417,29.824,60,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,0,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,1,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,2,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,3,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,4,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,5,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,6,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,7,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,8,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,9,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,10,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,11,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,12,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,13,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,14,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,15,qos_aware,idt2a,0.947541,10.0492,0.978033,0.942279,0
40,1274,idt2a,14.967,0.07369,29.015,16,qos_aware,idt2a,0.873847,11.5231,0.919077,0.890693,0
40,1274,idt2a,14.967,0.07369,29.015,17,qos_aware,idt2a,0.800152,12.997,0.860122,0.839107,0
40,1274,idt2a,14.967,0.07369,29.015,18,qos_aware,idt2a,0.726458,14.4708,0.801166,0.787521,0
40,1274,idt2a,14.967,0.07369,29.015,19,qos_aware,idt2a,0.652764,15.9447,0.742211,0.735935,0
40,1274,idt2a,14.967,0.07369,29.015,20,qos_aware,idt2a,0.579069,17.4186,0.683255,0.684348,0
40,1274,idt2a,14.967,0.07369,29.015,21,qos_aware,idt2a,0.505375,18.8925,0.6243,0.632762,0
40,1274,idt2a,14.967,0.07369,29.015,22,qos_aware,idt2a,0.431681,20.3664,0.565344,0.581176,0
40,1274,idt2a,14.967,0.07369,29.015,23,qos_aware,idt2b,0.85,15.0,0.95,0.88,1
40,1274,idt2a,14.967,0.07369,29.015,24,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,25,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,26,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,27,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,28,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,29,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,30,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,31,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,32,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,33,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,34,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,35,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,36,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,37,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,38,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,39,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,40,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,41,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,42,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,43,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,44,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,45,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,46,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,47,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,48,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,49,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,50,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,51,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,52,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,53,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,54,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,55,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,56,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,57,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,58,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,59,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,60,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,0,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,1,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,2,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,3,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,4,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,5,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,6,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,7,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,8,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,9,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,10,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,11,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,12,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,13,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,14,availability_based,idt2a,0.95,10.0,0.98,0.944,0
40,1274,idt2a,14.967,0.07369,29.015,15,availability_based,idt2a,0.947541,10.0492,0.978033,0.942279,0
40,1274,idt2a,14.967,0.07369,29.015,16,availability_based,idt2a,0.873847,11.5231,0.919077,0.890693,0
40,1274,idt2a,14.967,0.07369,29.015,17,availability_based,idt2a,0.800152,12.997,0.860122,0.839107,0
40,1274,idt2a,14.967,0.07369,29.015,18,availability_based,idt2a,0.726458,14.4708,0.801166,0.787521,0
40,1274,idt2a,14.967,0.07369,29.015,19,availability_based,idt2a,0.652764,15.9447,0.742211,0.735935,0
40,1274,idt2a,14.967,0.07369,29.015,20,availability_based,idt2a,0.579069,17.4186,0.683255,0.684348,0
40,1274,idt2a,14.967,0.07369,29.015,21,availability_based,idt2a,0.505375,18.8925,0.6243,0.632762,0
40,1274,idt2a,14.967,0.07369,29.015,22,availability_based,idt2a,0.431681,20.3664,0.565344,0.581176,0
40,1274,idt2a,14.967,0.07369,29.015,23,availability_based,idt2a,0.357986,21.8403,0.506389,0.52959,0
40,1274,idt2a,14.967,0.07369,29.015,24,availability_based,idt2a,0.284292,23.3142,0.447433,0.478004,0
40,1274,idt2a,14.967,0.07369,29.015,25,availability_based,idt2a,0.210597,24.7881,0.388478,0.426418,0
40,1274,idt2a,14.967,0.07369,29.015,26,availability_based,idt2a,0.136903,26.2619,0.329522,0.374832,0
40,1274,idt2a,14.967,0.07369,29.015,27,availability_based,idt2a,0.063209,27.7358,0.270567,0.323246,0
40,1274,idt2a,14.967,0.07369,29.015,28,availability_based,idt2a,0.0,29.2097,0.211611,0.275854,0
40,1274,idt2a,14.967,0.07369,29.015,29,availability_based,idt2a,0.0,30.6836,0.152656,0.253746,0
40,1274,idt2a,14.967,0.07369,29.015,30,availability_based,idt2b,0.85,15.0,0.95,0.88,1
40,1274,idt2a,14.967,0.07369,29.015,31,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,32,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,33,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,34,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,35,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,36,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,37,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,38,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,39,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,40,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,41,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,42,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,43,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,44,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,45,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,46,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,47,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,48,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,49,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,50,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,51,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,52,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,53,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,54,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,55,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,56,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,57,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,58,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,59,availability_based,idt2b,0.85,15.0,0.95,0.88,0
40,1274,idt2a,14.967,0.07369,29.015,60,availability_based,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,0,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,1,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,2,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,3,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,4,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,5,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,6,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,7,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,8,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,9,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,10,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,11,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,12,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,13,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,14,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,15,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,16,qos_aware,idt2a,0.95,10.0,0.98,0.944,0
41,1275,idt2a,16.942,0.05168,41.391,17,qos_aware,idt2a,0.946993,10.0601,0.977594,0.941895,0
41,1275,idt2a,16.942,0.05168,41.391,18,qos_aware,idt2a,0.895316,11.0937,0.936253,0.905721,0
41,1275,idt2a,16.942,0.05168,41.391,19,qos_aware,idt2a,0.843639,12.1272,0.894911,0.869547,0
41,1275,idt2a,16.942,0.05168,41.391,20,qos_aware,idt2a,0.791961,13.1608,0.853569,0.833373,0
41,1275,idt2a,16.942,0.05168,41.391,21,qos_aware,idt2a,0.740284,14.1943,0.812228,0.797199,0
41,1275,idt2a,16.942,0.05168,41.391,22,qos_aware,idt2a,0.688607,15.2279,0.770886,0.761025,0
41,1275,idt2a,16.942,0.05168,41.391,23,qos_aware,idt2a,0.63693,16.2614,0.729544,0.724851,0
41,1275,idt2a,16.942,0.05168,41.391,24,qos_aware,idt2a,0.585253,17.2949,0.688202,0.688677,0
41,1275,idt2a,16.942,0.05168,41.391,25,qos_aware,idt2a,0.533576,18.3285,0.646861,0.652503,0
41,1275,idt2a,16.942,0.05168,41.391,26,qos_aware,idt2a,0.481899,19.362,0.605519,0.616329,0
41,1275,idt2a,16.942,0.05168,41.391,27,qos_aware,idt2a,0.430222,20.3956,0.564177,0.580155,0
41,1275,idt2a,16.942,0.05168,41.391,28,qos_aware,idt2b,0.85,15.0,0.95,0.88,1
41,1275,idt2a,16.942,0.05168,41.391,29,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,30,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,31,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,32,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,33,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,34,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,35,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,36,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,37,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,38,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,39,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,40,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,41,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,42,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,43,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,44,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,45,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,46,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
41,1275,idt2a,16.942,0.05168,41.391,47,qos_aware,idt2b,0.85,15.0,0.95,0.88,0
